2025-10-30 20:51:45,915 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,917 | ERROR |    ROLLBACK por error en oro_promotion_applied_discount_granular.sql: debe ser dueño de la vista oro_promotion_applied_discount_granular

2025-10-30 20:51:45,917 | INFO | [15/20] Ejecutando: oro_promotion_granular.sql
2025-10-30 20:51:45,931 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,934 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,942 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,943 | INFO |    COMMIT (0.03s)
2025-10-30 20:51:45,943 | INFO | [16/20] Ejecutando: oro_shipping_product_opts_granular.sql
2025-10-30 20:51:45,955 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,956 | ERROR |    ROLLBACK por error en oro_shipping_product_opts_granular.sql: debe ser dueño de la vista oro_shipping_product_opts_granular

2025-10-30 20:51:45,957 | INFO | [17/20] Ejecutando: oro_tax_granular.sql
2025-10-30 20:51:45,966 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,968 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,972 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,973 | INFO |    COMMIT (0.02s)
2025-10-30 20:51:45,973 | INFO | [18/20] Ejecutando: oro_user_granular.sql
2025-10-30 20:51:45,987 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,988 | ERROR |    ROLLBACK por error en oro_user_granular.sql: debe ser dueño de la vista oro_user_granular

2025-10-30 20:51:45,988 | INFO | [19/20] Ejecutando: oro_website_granular.sql
2025-10-30 20:51:46,004 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:46,005 | ERROR |    ROLLBACK por error en oro_website_granular.sql: debe ser dueño de la vista oro_website_granular

2025-10-30 20:51:46,006 | INFO | [20/20] Ejecutando: orocrm_channel_granular.sql
2025-10-30 20:51:46,017 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:46,020 | INFO |    OK sentencia 1/2
2025-10-30 20:51:46,028 | INFO |    OK sentencia 2/2
2025-10-30 20:51:46,029 | INFO |    COMMIT (0.02s)
2025-10-30 20:51:46,029 | INFO | Archivos ejecutados con éxito: 10/20
2025-10-30 22:27:40,083 | INFO | Base de datos destino: etl_puntafina@localhost:5432/orocommerce
2025-10-30 22:27:40,083 | INFO | Schema destino: dw_granular | Sources: public
